figure_id	Species	Group	PlotGroup	median_value	log_median_value
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	75.6115	1.87858842816695
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	8.87147	0.948000483642355
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	8.38756	0.923640817702157
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	85.9231	1.93411044289532
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	64.3743	1.80871319423715
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	43.7603	1.64108128309226
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	74.5014	1.87216501684446
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	6.94791	0.841860434838632
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	10.6824	1.02867290148923
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	40.7318	1.60993466886994
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	7.24827	0.860240354213041
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	28.8669	1.46040165221656
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	8.689835	0.939016527973764
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	46.1093	1.66378947098574
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	22.3711	1.34968928044891
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	67.4414	1.82892722108404
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	30.553	1.48505528150464
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	117.796	2.07113091204262
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	9.77959	0.990325088588914
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	10.1456	1.0062820164408
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	13.3173	1.12441944436348
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	87.7879	1.94343515497266
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	25.1211	1.40004038112132
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	168.977	2.22782785243907
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	8.61317	0.935168061249865
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	36.2174	1.55891846879205
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	119.813	2.07850430508734
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	76.9903	1.88643657599134
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	11.2583	1.05147667465876
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	8.85654	0.947268992065065
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	9.7343	0.988309188036886
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	36.72785	1.56499668852678
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	229.6705	2.36110540496881
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	13.41905	1.12772500748716
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	15.5064	1.19051378348619
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	9.83899	0.992954933161625
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	66.9966	1.82605341155029
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	709.567	2.85099347066288
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	13.63955	1.13480322625749
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	17.2658	1.23718922125173
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	9.50669	0.978033900678818
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	25.837	1.41224376610801
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	30.4154	1.48309496021884
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	8.7914	0.9440629804373
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	20.9145	1.32044956294228
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	6.59668	0.819332000773011
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	36.8352	1.56626421125657
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	56.1371	1.74925074718558
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	41.5408	1.61847590146243
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	36.3573	1.56059281827857
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	211.099	2.32448638174031
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	22.6532	1.35513147643261
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	17.4469	1.24172076106859
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	22.04785	1.34336821534234
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	12.7193	1.10446662524046
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	24.24625	1.38464636998292
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	27.5671	1.44039265706323
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	33.6376	1.52682629296841
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	24.4402	1.38810653248479
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	11.67675	1.0673257013274
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	63.8396	1.80509083748035
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	39.9479	1.60149504120429
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	27.4418	1.43841417740458
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	20.2882	1.30724565809543
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	35.1462	1.54587961174099
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	97.11535	1.98728832688005
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	10.1681	1.00724407983963
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	9.1897	0.963306059825552
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	48.6262	1.68687122513643
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	12.1692	1.08526559754965
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	10.84215	1.03511941699814
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	26.39985	1.42160310434162
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	40.0475	1.60257649450295
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	6.82533	0.834130016994054
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	27.41725	1.43802547612841
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	38.7584	1.58836696099151
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	16.60185	1.2201591015643
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	45.0299	1.65350194696293
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	10.4549	1.01932403715369
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	286.5535	2.45720586891073
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	102.369	2.01016888511005
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	187.757	2.27359636875221
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	18.22825	1.2607473588181
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	53.3239	1.72692271975102
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	7.82306	0.893382212568219
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	14.4669	1.16037848146286
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	13.4114	1.12747735393597
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	49.8914	1.69802656130398
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	263.1285	2.42016805503035
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	8.16656	0.912044475118618
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	6.56612	0.817315429594265
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	13.15505	1.11909580444003
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	166.278	2.2208350533358
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	42.9884	1.6333522915211
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	28.9461	1.46159155848308
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	15.71365	1.19627983939789
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	8.785635	0.943778099706292
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	18.0142	1.25561739096351
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	6.90935	0.839443478420271
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	30.8058	1.48863390130745
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	14.8156	1.17072217548907
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	22.6276	1.35464041219281
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	64.5578	1.80994939480501
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	18.2071	1.2602431628159
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	52.3101	1.71858638048873
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	85.1166	1.93001477754998
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	23.0769	1.36317935005869
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	10.4709	1.01998815959129
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	262.392	2.41895075532994
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	51.4757	1.71160310483617
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	22.2368	1.34707424303894
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	6.5412	0.815664067394747
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	24.1692	1.38326407239608
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	9.30261	0.968609482597016
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	17.78825	1.25013566595192
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	15.0103	1.1763922655596
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	12.39705	1.09332185600615
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	7.8798	0.896520706103291
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	8.91572	0.950161291997988
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	29.5742	1.47091447401898
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	32.4411	1.51109691038929
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	12.0968	1.08267409053257
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	51.9123	1.71527110752771
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	7.90966	0.898163306221199
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	194.921	2.28985885357414
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	7.16756	0.855377396259825
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	70.8064	1.85007312752815
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	201.6325	2.30456075027108
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	12.3592	1.09199387409048
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	12.2832	1.08931505892705
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	12.9851	1.11344864308565
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	9.00344	0.954413298349256
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	15.7376	1.19694126231175
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	22.7315	1.35663000531211
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	12.478	1.0961484617619
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	8.016235	0.903975857925795
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	39.2605	1.5939569324188
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	22.39	1.35005603325528
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	68.0494	1.83282493853217
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	39.44165	1.59595617600757
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	39.2262	1.5935773454641
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	18.3283	1.2631245543512
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	187.477	2.27294822699166
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	12.651	1.10212828860754
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	7.9261	0.899065026590213
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	9.54987	0.980002007305744
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	61.8194	1.79112548814044
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	96.6985	1.98542018642348
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	49.2105	1.69205866019971
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	96.517	1.98460426440834
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	33.6568	1.52707411238568
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	7.12098	0.852545864770416
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	10.7064	1.02964752133495
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	43.258	1.63606744026172
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	7.19657	0.857131588769909
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	11.1068	1.0455928617529
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	9.17257	0.962495769419837
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	6.906775	0.839281596254956
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	11.1951	1.04903185656807
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	50.3459	1.70196497147483
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	40.5613	1.60811293650727
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	18.2591	1.26148174564096
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	15.6204	1.19369493119081
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	19.3694	1.28711841008186
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	14.6942	1.16714890218963
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	22.1107	1.34460445625126
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	7.40927	0.869781282587255
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	9.50072	0.977761090142173
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	45.4871	1.65788920431786
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	15.0881	1.17863743217485
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	108.569	2.03570623769289
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	16.7843	1.22490582092829
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	62.8651	1.7984103015607
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	14.5306	1.16228653644631
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	12.385	1.09289951752443
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	43.69155	1.64039844599966
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	24.0947	1.38192332577079
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	11.1726	1.04815813761022
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	81.1194	1.9091252651166
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	22.3442	1.34916675367531
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	16.3386	1.21321749862929
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	52.5577	1.72063717793953
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	43.4355	1.63784582504066
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	10.007495	1.00032972146312
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	36.8758	1.5667426285866
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	10.8588	1.03578583371269
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	9.74957	0.988989916251927
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	18.90305	1.2765341805557
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	10.86995	1.03623154175641
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	23.7162	1.37504693532786
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	33.044	1.51909392777986
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	108.7345	2.03636776117962
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	15.3632	1.18648451112898
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	27.1763	1.43419192613877
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	7.36606	0.867241147910482
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	11.08615	1.04478466790575
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	43.019	1.63366132029779
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	35.65715	1.55214784596557
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	18.8156	1.2745203800028
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	58.4941	1.7671128056912
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	22.3938	1.35012973453409
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	21.8751	1.33995203236861
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	7.56035	0.878547645593884
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	68.3155	1.83451988699511
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	51.3658	1.71067490194319
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	80.171	1.904017842443
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	28.8236	1.45974972895691
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	42.4292	1.62766586682094
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	8.555455	0.932248187532216
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	11.39235	1.05661713119596
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	36.6819	1.56445300653137
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	12.84865	1.10886087906745
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	16.9848	1.23006299426898
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	9.201235	0.963850842679427
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	11.01965	1.04217174198836
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	21.03785	1.32300341860606
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	8.94379	0.951526449231214
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	12.2085	1.08666586483475
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	62.5437	1.7961842643213
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	6.57345	0.817799970630001
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	16.1051	1.2069661224098
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	8.021885	0.904281845575905
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	139.001	2.1430182371033
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	370.5705	2.56887096068106
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	187.716	2.27350152270819
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	6.73206	0.828154429093947
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	7.7825	0.891124709716798
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	7.36377	0.867106112968724
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	19.73325	1.29520081880587
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	101.571	2.00677015582251
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	83.6972	1.92271144826788
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	16.9123	1.22820524170758
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	7.56356	0.878731998300634
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	6.811635	0.83325774406503
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	33.7169	1.52784892593472
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	24.9356	1.3968215643278
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	27.4309	1.43824164014429
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	63.8195	1.80495407785284
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	64.6244	1.81039719597695
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	13.4975	1.13025655372337
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	8.95985	0.952305586137049
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	10.1608	1.00693217721196
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	26.9365	1.43034277719155
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	11.1508	1.04730992112945
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	22.0029	1.34248189875952
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	13.7812	1.13929018681666
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	26.1262	1.41707790940734
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	11.4495	1.05879031455126
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	6.54493	0.815911641536828
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	74.9198	1.87459718902518
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	12.6632	1.1025468956525
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	22.1043	1.34447873094849
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	24.7884	1.39425024756522
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	241.691	2.38326065830151
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	34.615	1.53926559058809
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	20.09525	1.30309557468555
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	6.9559	0.842359573330675
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	248.4405	2.39522256942384
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	76.1798	1.88184039823466
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	13.1515	1.11897859152547
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	76.276	1.88238847944765
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	12.7945	1.1070267130049
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	29.2277	1.46579612689292
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	77.7385	1.89063671512533
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	40.3771	1.60613619903774
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	7.92905	0.899226633711645
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	18.8695	1.275762694037
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	74.8448	1.87416221246372
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	93.4851	1.97074286149187
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	66.42125	1.82230769829628
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	14.09675	1.14912207858074
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	16.24355	1.21068362322712
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	40.5472	1.60796194031928
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	8.818675	0.945408262264593
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	7.01894	0.846277717370153
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	25.8788	1.41294581241077
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	20.67945	1.31554108400395
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	10.0188	1.0008200418751
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	13.6264	1.13438432055355
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	68.3729	1.83488463584361
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	22.7583	1.35714172628206
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	24.6013	1.39095982234623
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	35.1777	1.54626867543594
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	17.4506	1.24181285250093
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	8.53849	0.931386160410712
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	103.27875	2.01401139345826
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	8.08569	0.907722457870088
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	103.572	2.01524278197391
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	87.4695	1.94185714049371
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	19.28435	1.28520725713148
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	17.5508	1.24429939174269
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	29.8743	1.47529919163633
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	101.446	2.00623535564698
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	13.7131	1.13713881001782
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	24.42485	1.38783368335309
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	36.6916	1.56456783395588
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	46.9562	1.67169386862946
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	240.6955	2.38146815129212
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	141.997	2.15227947489814
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	11.5473	1.06248420996286
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	268.9845	2.42972741633522
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	9.99805	0.999919648088067
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	36.1524	1.55813833478861
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	17.8894	1.25259820248602
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	10.22275	1.00957198843318
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	18.8913	1.27626414372093
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	7.77126	0.890497027656883
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	113.942	2.05668421942124
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	15.1041	1.17909772763734
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	522.9465	2.71845734372508
fig-1d	Human	Top_10k_Genes	Human_Top_10k_Genes	18.5511	1.26837200756413
